GOLD,IV,True,5,63,83,51,103,60,202,58,517,25,3868414336
GOLD,IV,True,78,145,90,31,21,34,58,147,5,22,3868336379
GOLD,IV,True,164,5,51,40,112,8,107,53,14,360,3868193862
GOLD,IV,False,67,91,117,86,5,157,82,101,236,107,3867928745
GOLD,IV,True,105,5,83,267,523,91,19,17,51,89,3867340876
GOLD,IV,True,145,17,5,412,83,18,131,245,58,63,3867296738
GOLD,IV,True,119,412,10,74,36,18,105,875,54,154,3867248014
GOLD,IV,True,5,131,89,21,39,64,360,111,23,99,3867233055
GOLD,IV,False,518,99,54,235,35,78,34,18,150,36,3867136804
GOLD,IV,True,54,147,222,89,56,107,145,111,164,45,3867056777
GOLD,IV,True,43,67,526,90,56,55,157,33,147,82,3867013648
GOLD,IV,False,63,164,8,77,236,3,254,82,103,81,3866967697
GOLD,IV,False,526,222,245,5,86,82,104,54,67,89,3866963820
GOLD,IV,True,45,111,48,36,238,245,24,5,147,67,3866878608
GOLD,IV,False,90,106,120,99,81,86,235,34,202,5,3866784467
GOLD,IV,False,103,89,121,119,150,68,63,238,5,18,3866592074
GOLD,IV,True,5,67,111,74,62,164,412,18,2,777,3866509285
GOLD,IV,True,114,143,432,5,18,101,77,39,145,777,3865663414
GOLD,IV,True,106,75,555,15,55,104,122,498,497,90,3865554466
GOLD,IV,True,6,15,245,38,432,67,53,104,86,25,3865498652
GOLD,IV,True,432,18,55,31,24,38,122,526,498,104,3865434944
GOLD,IV,False,38,83,104,111,67,121,350,81,82,55,3865378088
GOLD,IV,False,90,145,37,54,77,117,82,498,777,150,3865274047
GOLD,IV,True,254,31,412,131,18,55,5,126,50,145,3865257177
GOLD,IV,False,105,82,145,11,143,223,157,32,526,360,3865224145
GOLD,IV,True,60,350,268,54,81,61,67,26,234,2,3865210656
GOLD,IV,True,1,62,54,236,89,107,64,517,29,25,3864793828
GOLD,IV,True,54,145,235,1,35,154,432,90,81,83,3864739481
GOLD,III,True,555,236,98,222,56,21,106,131,235,25,3894255112
GOLD,III,True,25,202,44,9,14,63,29,875,106,56,3894084474
GOLD,III,False,268,14,55,29,11,89,145,17,43,104,3893967177
GOLD,III,False,360,497,78,157,60,266,76,77,80,29,3893932483
GOLD,III,True,51,141,40,18,106,80,29,25,99,23,3893904717
GOLD,III,False,131,432,99,516,222,82,3,234,25,29,3893839281
GOLD,III,True,5,55,22,777,131,136,145,53,267,121,3893229555
GOLD,III,True,25,29,82,107,1,157,50,145,62,131,3893267049
GOLD,III,False,55,24,110,143,31,516,14,25,222,517,3893273482
GOLD,III,False,517,27,121,497,29,350,55,51,9,75,3893271713
GOLD,III,True,35,23,62,55,29,63,777,24,30,202,3893167939
GOLD,III,False,117,875,61,102,110,39,79,121,267,29,3893184527
GOLD,III,False,91,234,55,29,875,887,122,157,50,555,3893190529
GOLD,III,True,55,29,33,98,517,61,18,14,131,50,3893086767
GOLD,III,False,143,29,64,887,112,62,51,432,20,777,3893100783
GOLD,III,False,67,122,43,76,1,35,84,25,29,82,3893055072
GOLD,III,False,106,236,63,35,3,91,32,85,55,29,3892967201
GOLD,III,True,5,157,55,29,875,164,222,238,101,53,3892683192
GOLD,III,True,45,25,84,22,6,15,517,37,68,203,3891927631
GOLD,III,False,516,18,67,54,7,238,268,106,55,145,3891945165
GOLD,III,False,82,18,99,887,236,55,29,238,32,164,3891990690
GOLD,III,False,80,267,98,24,222,122,20,55,29,157,3891888640
GOLD,III,True,55,145,106,23,103,154,3,150,111,29,3891826506
GOLD,III,True,497,29,203,84,55,99,141,86,523,235,3891872260
GOLD,III,False,84,131,83,22,29,238,24,64,101,51,3891698929
GOLD,III,True,68,25,10,51,86,113,55,22,62,3,3891704539
GOLD,III,True,63,29,203,240,86,245,103,3,62,202,3891566904
GOLD,III,False,53,145,55,35,85,39,54,18,143,36,3891311080
GOLD,III,True,126,56,54,55,157,16,86,777,21,36,3890542910
GOLD,III,False,82,238,145,161,23,33,76,29,201,31,3890481252
GOLD,III,True,20,74,35,150,202,15,517,161,58,1,3890477567
GOLD,III,True,121,22,75,63,67,35,268,25,145,6,3890434948
GOLD,III,False,31,35,238,55,81,64,887,875,99,51,3890431856
GOLD,III,True,84,55,145,427,92,235,266,121,777,12,3890397928
GOLD,III,False,238,266,63,29,77,142,141,10,235,19,3890354851
GOLD,III,True,143,84,122,421,81,45,121,234,497,157,3888915615
GOLD,III,False,31,143,157,141,103,8,14,48,29,35,3888913316
GOLD,III,False,122,25,154,21,157,14,48,99,145,246,3888901696
GOLD,III,False,164,497,157,141,517,79,107,360,201,75,3888868557
GOLD,III,False,25,18,103,35,420,6,777,63,51,56,3888807258
GOLD,III,False,40,145,28,157,122,79,25,18,7,62,3888863571
GOLD,III,True,6,141,99,202,76,236,102,82,15,22,3888778542
GOLD,III,False,82,145,45,17,236,119,11,68,84,80,3888792735
GOLD,III,False,99,145,106,96,78,84,56,89,67,238,3888696983
GOLD,III,True,113,45,99,22,157,147,234,887,127,360,3888693381
GOLD,III,False,53,145,92,106,22,427,84,86,57,18,3888588614
GOLD,III,True,18,31,235,141,202,421,51,6,8,234,3888532480
GOLD,III,True,235,360,54,76,157,56,18,887,81,99,3888474743
GOLD,III,True,48,63,145,9,518,117,36,360,18,887,3888423970
GOLD,III,True,63,157,267,86,120,54,234,121,147,18,3888329568
GOLD,III,True,31,235,101,254,75,54,887,15,64,875,3888349903
GOLD,III,False,7,39,106,25,18,48,236,147,360,31,3887596329
GOLD,III,False,141,86,497,18,98,147,72,875,238,5,3887603638
GOLD,III,False,202,141,69,412,23,17,48,497,18,517,3887552201
GOLD,III,False,61,89,164,9,51,105,33,497,18,113,3887508385
GOLD,III,False,131,99,360,83,517,27,121,68,12,222,3887534298
GOLD,III,False,121,25,18,54,887,44,22,131,122,76,3887483040
GOLD,III,True,238,222,350,68,64,254,157,86,497,29,3887470278
GOLD,III,False,222,77,17,6,22,114,117,96,104,55,3887444935
GOLD,III,True,24,9,235,202,38,31,101,245,53,67,3887379229
GOLD,III,False,222,427,267,157,103,235,202,131,13,62,3887383985
GOLD,III,False,92,19,12,360,245,13,117,96,103,107,3887370108
GOLD,III,True,76,223,117,22,777,498,99,24,84,875,3887273230
GOLD,III,True,68,157,67,23,267,99,141,235,22,106,3887237270
GOLD,III,False,25,875,202,142,20,9,11,54,117,22,3887190939
GOLD,III,True,202,43,887,64,58,131,41,234,25,29,3887089754
GOLD,III,False,37,131,147,777,157,99,29,43,8,141,3886812597
GOLD,III,True,33,61,40,29,887,555,222,98,161,141,3886713616
GOLD,III,False,23,497,145,32,74,25,360,35,39,420,3886633863
GOLD,III,False,82,18,526,2,163,36,64,69,25,29,3886587680
GOLD,III,True,63,29,104,9,75,24,115,22,113,111,3885948659
GOLD,III,True,54,31,25,29,64,145,157,254,555,17,3885994829
GOLD,III,False,777,34,32,61,145,121,85,25,29,555,3885972870
GOLD,III,False,106,6,81,26,51,9,75,90,267,110,3885940303
GOLD,III,True,157,120,875,145,201,86,131,39,497,29,3885876977
GOLD,III,True,64,103,25,29,33,63,32,39,86,222,3885902301
GOLD,III,True,121,117,145,82,39,55,350,18,25,24,3885818157
GOLD,III,True,29,234,240,412,245,62,235,51,142,25,3885803621
GOLD,III,False,147,245,24,81,33,78,36,61,235,29,3885758962
GOLD,III,True,75,54,235,25,875,777,143,147,64,555,3885772910
GOLD,III,False,117,96,55,254,114,161,17,59,235,51,3885716827
GOLD,III,False,42,412,133,72,98,115,267,67,82,421,3885594703
GOLD,III,True,22,234,99,98,103,360,887,51,106,161,3885555781
GOLD,III,False,360,120,147,99,15,25,51,69,11,420,3885484945
GOLD,III,False,360,86,145,104,99,53,21,777,517,19,3885386788
GOLD,III,False,14,234,202,555,9,3,27,145,777,36,3885337414
GOLD,III,True,555,236,98,245,55,18,78,516,89,222,3885341057
GOLD,III,False,235,106,35,202,147,266,777,25,81,245,3884364721
GOLD,III,False,63,360,141,254,238,22,39,54,11,89,3884352581
GOLD,III,False,6,51,518,78,99,150,234,90,235,147,3884236670
GOLD,III,True,131,54,143,18,245,28,39,147,235,22,3884213540
GOLD,III,True,202,53,120,82,875,31,235,114,131,777,3884128855
GOLD,III,False,48,58,25,22,61,12,29,23,131,31,3884135415
GOLD,IV,True,25,202,44,9,14,63,29,875,106,56,3894084474
GOLD,IV,False,268,14,55,29,11,89,145,17,43,104,3893967177
GOLD,IV,False,360,497,78,157,60,266,76,77,80,29,3893932483
GOLD,IV,True,51,141,40,18,106,80,29,25,99,23,3893904717
GOLD,IV,False,131,432,99,516,222,82,3,234,25,29,3893839281
GOLD,IV,True,5,55,22,777,131,136,145,53,267,121,3893229555
GOLD,IV,True,25,29,82,107,1,157,50,145,62,131,3893267049
GOLD,IV,False,55,24,110,143,31,516,14,25,222,517,3893273482
GOLD,IV,False,517,27,121,497,29,350,55,51,9,75,3893271713
GOLD,IV,True,35,23,62,55,29,63,777,24,30,202,3893167939
GOLD,IV,False,117,875,61,102,110,39,79,121,267,29,3893184527
GOLD,IV,False,91,234,55,29,875,887,122,157,50,555,3893190529
GOLD,IV,True,55,29,33,98,517,61,18,14,131,50,3893086767
GOLD,IV,False,143,29,64,887,112,62,51,432,20,777,3893100783
GOLD,IV,False,67,122,43,76,1,35,84,25,29,82,3893055072
GOLD,IV,False,106,236,63,35,3,91,32,85,55,29,3892967201
GOLD,IV,True,5,157,55,29,875,164,222,238,101,53,3892683192
GOLD,IV,True,45,25,84,22,6,15,517,37,68,203,3891927631
GOLD,IV,False,516,18,67,54,7,238,268,106,55,145,3891945165
GOLD,IV,False,82,18,99,887,236,55,29,238,32,164,3891990690
GOLD,IV,False,80,267,98,24,222,122,20,55,29,157,3891888640
GOLD,IV,True,55,145,106,23,103,154,3,150,111,29,3891826506
GOLD,IV,True,497,29,203,84,55,99,141,86,523,235,3891872260
GOLD,IV,False,84,131,83,22,29,238,24,64,101,51,3891698929
GOLD,IV,True,68,25,10,51,86,113,55,22,62,3,3891704539
GOLD,IV,True,63,29,203,240,86,245,103,3,62,202,3891566904
GOLD,IV,True,126,56,54,55,157,16,86,777,21,36,3890542910
GOLD,IV,False,82,238,145,161,23,33,76,29,201,31,3890481252
GOLD,IV,True,20,74,35,150,202,15,517,161,58,1,3890477567
GOLD,IV,True,121,22,75,63,67,35,268,25,145,6,3890434948
GOLD,IV,False,31,35,238,55,81,64,887,875,99,51,3890431856
GOLD,IV,True,84,55,145,427,92,235,266,121,777,12,3890397928
GOLD,IV,False,238,266,63,29,77,142,141,10,235,19,3890354851
GOLD,IV,True,143,84,122,421,81,45,121,234,497,157,3888915615
GOLD,IV,False,31,143,157,141,103,8,14,48,29,35,3888913316
GOLD,IV,False,122,25,154,21,157,14,48,99,145,246,3888901696
GOLD,IV,False,164,497,157,141,517,79,107,360,201,75,3888868557
GOLD,IV,False,25,18,103,35,420,6,777,63,51,56,3888807258
GOLD,IV,False,40,145,28,157,122,79,25,18,7,62,3888863571
GOLD,IV,False,99,145,106,96,78,84,56,89,67,238,3888696983
GOLD,IV,True,113,45,99,22,157,147,234,887,127,360,3888693381
GOLD,IV,False,7,39,106,25,18,48,236,147,360,31,3887596329
GOLD,IV,False,141,86,497,18,98,147,72,875,238,5,3887603638
GOLD,IV,False,202,141,69,412,23,17,48,497,18,517,3887552201
GOLD,IV,False,61,89,164,9,51,105,33,497,18,113,3887508385
GOLD,IV,False,131,99,360,83,517,27,121,68,12,222,3887534298
GOLD,IV,False,121,25,18,54,887,44,22,131,122,76,3887483040
GOLD,IV,True,238,222,350,68,64,254,157,86,497,29,3887470278
GOLD,IV,True,202,43,887,64,58,131,41,234,25,29,3887089754
GOLD,IV,False,37,131,147,777,157,99,29,43,8,141,3886812597
GOLD,IV,True,33,61,40,29,887,555,222,98,161,141,3886713616
GOLD,IV,False,23,497,145,32,74,25,360,35,39,420,3886633863
GOLD,IV,False,82,18,526,2,163,36,64,69,25,29,3886587680
GOLD,IV,True,63,29,104,9,75,24,115,22,113,111,3885948659
GOLD,IV,True,54,31,25,29,64,145,157,254,555,17,3885994829
GOLD,IV,False,777,34,32,61,145,121,85,25,29,555,3885972870
GOLD,IV,False,106,6,81,26,51,9,75,90,267,110,3885940303
GOLD,IV,True,157,120,875,145,201,86,131,39,497,29,3885876977
GOLD,IV,True,64,103,25,29,33,63,32,39,86,222,3885902301
GOLD,IV,False,235,106,35,202,147,266,777,25,81,245,3884364721
GOLD,IV,False,63,360,141,254,238,22,39,54,11,89,3884352581
GOLD,IV,False,86,127,106,40,360,25,266,131,157,18,3883961771
GOLD,IV,False,245,79,157,80,68,33,63,360,36,105,3883854922
GOLD,IV,True,25,360,113,101,31,131,64,99,81,92,3883053289
GOLD,IV,True,19,20,517,63,360,236,427,81,64,89,3883060777
GOLD,IV,True,79,22,157,26,25,497,145,777,234,1,3883027526
GOLD,IV,True,2,887,157,18,89,64,99,29,6,518,3882997163
GOLD,IV,True,147,360,777,887,14,145,89,84,64,246,3882994267
GOLD,IV,False,55,147,29,78,86,887,82,80,222,105,3883001238
GOLD,IV,False,106,131,50,235,110,267,523,17,134,876,3882990228
GOLD,IV,True,127,131,21,62,89,141,91,497,29,517,3882945742
GOLD,IV,True,45,235,51,39,20,121,25,145,79,7,3881885712
GOLD,IV,True,497,145,420,42,154,5,360,133,517,89,3881921359
GOLD,IV,True,86,131,25,222,238,38,29,54,92,30,3881867486
GOLD,IV,False,83,32,51,145,3,33,98,110,81,43,3880474464
GOLD,IV,True,143,222,164,142,5,67,38,60,99,145,3880482510
GOLD,IV,False,75,777,99,22,25,63,145,120,131,91,3880447020
GOLD,IV,False,89,145,420,245,7,131,235,268,107,67,3880414952
GOLD,IV,True,6,26,11,497,145,202,36,43,54,13,3880389373
GOLD,IV,True,20,157,31,25,145,61,223,24,101,51,3880332748
GOLD,IV,True,105,25,145,56,23,29,63,238,54,20,3880295028
GOLD,IV,False,887,518,50,161,107,11,120,34,99,145,3880199666
GOLD,IV,True,61,17,11,235,143,110,131,24,238,145,3880231890
GOLD,IV,False,101,5,25,55,145,37,121,18,517,86,3879414615
GOLD,IV,False,25,145,127,777,82,517,202,235,122,77,3879373667
GOLD,IV,True,31,147,777,429,107,11,145,101,18,10,3879391914
GOLD,IV,True,25,83,245,145,29,68,147,887,131,22,3879328466
GOLD,III,True,6,115,18,60,245,34,24,22,21,80,3894271169
GOLD,III,True,427,14,21,80,161,50,235,203,122,518,3894133938
GOLD,III,False,268,14,55,29,11,89,145,17,43,104,3893967177
GOLD,III,True,223,45,202,77,98,82,1,5,80,236,3893922197
GOLD,III,True,412,238,98,222,56,37,234,81,154,90,3893899931
GOLD,III,True,112,106,5,81,37,54,157,131,80,202,3893233665
GOLD,III,True,350,21,92,99,25,22,887,147,245,81,3893198349
GOLD,III,True,26,12,86,421,202,18,53,141,74,10,3893204402
GOLD,III,True,92,245,110,53,105,98,147,1,56,67,3893038510
GOLD,III,True,3,82,360,245,141,777,22,875,8,11,3892796129
GOLD,III,True,60,145,497,99,14,22,44,84,24,131,3892756408
GOLD,III,False,777,18,203,98,117,24,360,131,80,157,3892686947
GOLD,III,False,150,360,12,8,19,69,29,80,420,11,3892572811
GOLD,III,True,350,68,234,238,222,412,18,164,54,33,3892461563
GOLD,III,True,86,11,517,202,235,82,127,67,64,117,3892357262
GOLD,III,True,53,887,875,81,141,21,117,62,39,2,3892310593
GOLD,III,True,24,35,50,133,350,236,101,114,89,32,3892286833
GOLD,III,True,103,14,145,57,36,42,81,157,89,25,3891705435
GOLD,III,False,236,245,133,64,89,157,9,29,111,75,3891555379
GOLD,III,True,25,222,164,7,235,143,145,122,13,64,3891508249
GOLD,III,False,99,523,1,64,98,143,202,141,10,238,3891407849
GOLD,III,False,34,58,60,147,96,31,117,67,55,20,3891166919
GOLD,III,True,22,154,62,157,147,150,99,106,51,235,3891098448
GOLD,III,True,147,36,84,202,102,51,234,54,112,12,3890542287
GOLD,III,True,67,350,150,68,90,117,45,875,33,51,3890427290
GOLD,III,True,84,22,143,516,56,131,114,29,161,517,3890472854
GOLD,III,False,29,39,117,238,876,31,161,222,2,235,3890373169
GOLD,III,False,51,147,141,41,157,126,11,432,131,145,3890166621
GOLD,III,False,29,99,245,62,115,145,57,161,516,33,3890077228
GOLD,III,True,32,29,350,101,58,113,38,141,235,110,3890016983
GOLD,III,True,50,516,56,412,498,55,41,254,51,147,3889955267
GOLD,III,False,50,18,77,103,555,517,202,2,91,99,3889898902
GOLD,III,False,517,875,117,145,131,106,6,222,157,412,3889862740
GOLD,III,False,55,68,202,526,107,157,875,222,5,111,3889845387
GOLD,III,False,25,18,41,5,105,92,245,56,202,267,3889636941
GOLD,III,True,9,75,222,202,101,62,201,523,266,69,3889622217
GOLD,III,True,236,120,42,54,147,84,143,24,202,254,3888898521
GOLD,III,True,360,555,122,99,64,236,35,497,115,17,3888891706
GOLD,III,False,164,157,360,60,432,35,236,555,122,99,3888829277
GOLD,III,False,18,15,43,25,31,112,56,24,350,22,3888852082
GOLD,III,False,86,22,99,56,54,154,15,75,1,16,3888840133
GOLD,III,True,101,203,117,67,164,82,77,147,202,238,3888784908
GOLD,III,True,38,202,63,36,5,92,68,81,103,267,3888679094
GOLD,III,False,84,55,54,32,18,34,43,236,64,19,3888723791
GOLD,III,True,18,154,875,161,147,2,35,51,201,61,3888657657
GOLD,III,True,112,21,35,58,57,8,122,141,111,235,3888623057
GOLD,III,True,202,122,26,56,3,55,887,18,37,86,3888458216
GOLD,III,False,55,875,60,202,80,27,432,145,48,39,3888419472
GOLD,III,False,164,202,235,56,39,110,516,11,103,80,3888440538
GOLD,III,False,25,39,45,81,134,517,246,236,99,121,3888310150
GOLD,III,False,77,89,50,69,98,517,150,141,29,99,3888264140
GOLD,III,False,81,412,150,131,56,427,133,13,25,145,3888171933
GOLD,III,True,103,72,58,235,80,18,99,54,141,105,3888115077
GOLD,III,True,67,777,113,26,56,41,555,29,120,74,3888110411
GOLD,III,True,360,84,11,58,3,117,154,222,101,62,3888053931
GOLD,III,False,64,99,3,67,875,131,89,202,91,86,3888059889
GOLD,III,True,63,875,106,145,34,117,22,101,80,113,3887984612
GOLD,III,False,122,105,110,101,9,89,45,81,19,90,3887979846
GOLD,III,True,133,12,18,254,518,555,131,54,777,145,3887933379
GOLD,III,True,5,28,131,117,222,145,9,39,82,412,3887857553
GOLD,III,False,141,75,131,236,21,110,254,4,114,99,3887478491
GOLD,III,False,238,145,6,111,104,412,222,42,41,234,3887534400
GOLD,III,True,63,145,83,68,12,127,412,106,54,51,3887491534
GOLD,III,True,63,76,62,55,18,19,16,222,4,82,3887458040
GOLD,III,False,222,89,41,427,101,30,145,777,24,3,3887434968
GOLD,III,True,266,154,235,875,142,147,3,62,96,9,3887332536
GOLD,III,True,18,83,56,3,99,17,8,360,64,350,3887304362
GOLD,III,False,202,1,120,110,31,235,36,134,39,21,3887247447
GOLD,III,False,134,104,99,15,266,10,131,360,106,43,3887240358
GOLD,III,False,54,111,81,64,98,39,51,517,25,50,3887084489
GOLD,III,True,120,50,202,161,62,76,238,497,18,31,3886826942
GOLD,III,True,15,267,68,54,34,84,6,117,145,121,3886728918
GOLD,III,True,64,887,99,110,254,202,56,420,235,38,3886647111
GOLD,III,False,131,222,86,111,90,56,25,236,4,17,3886573817
GOLD,III,True,145,223,101,53,60,18,84,12,114,9,3886495210
GOLD,III,True,131,67,111,115,86,161,105,121,202,887,3886438827
GOLD,III,True,18,64,254,131,412,145,38,114,53,11,3886360422
GOLD,III,True,64,145,105,11,43,238,39,25,235,555,3885786405
GOLD,III,False,234,21,60,19,53,23,145,9,238,526,3885721845
GOLD,III,False,254,145,3,23,99,235,236,83,777,245,3885705713
GOLD,III,False,412,236,157,14,245,234,42,117,145,31,3885492717
GOLD,III,True,64,55,117,110,122,21,33,3,107,222,3885393486
GOLD,III,True,412,99,240,222,131,64,33,143,81,887,3885357698
GOLD,III,False,89,523,127,23,254,81,143,517,103,5,3885264805
GOLD,III,True,64,350,875,18,34,36,68,222,117,105,3885197398
GOLD,III,False,161,236,31,2,103,69,62,20,145,89,3885006218
GOLD,III,True,18,246,89,57,121,517,35,99,222,106,3884981024
GOLD,III,False,246,99,106,36,202,875,43,887,67,64,3884807159
GOLD,III,False,31,35,111,127,236,18,83,61,113,201,3884782094
GOLD,III,True,147,41,107,51,245,43,82,78,80,67,3884118931
GOLD,III,False,26,64,245,18,164,89,119,120,235,4,3884135052
GOLD,III,False,61,39,67,24,34,11,50,18,234,31,3884099878
GOLD,III,True,103,78,119,31,36,7,86,117,56,110,3884001073
GOLD,III,False,53,35,75,18,90,51,147,83,3,14,3883832479
GOLD,IV,True,427,14,21,80,161,50,235,203,122,518,3894133938
GOLD,IV,False,24,99,202,161,113,25,80,111,131,22,3892712505
GOLD,IV,False,89,25,245,14,81,77,202,235,86,99,3891169100
GOLD,IV,True,86,157,67,63,48,99,777,18,62,64,3885504655
GOLD,IV,False,350,18,421,142,14,131,24,99,22,223,3878328492
GOLD,IV,False,222,117,114,28,143,131,202,777,58,555,3872793047
GOLD,IV,False,92,350,202,25,28,90,67,53,120,54,3871670316
GOLD,IV,False,104,201,82,67,63,31,35,15,56,105,3867358203
GOLD,IV,False,75,120,101,67,25,55,161,50,106,122,3865986458
GOLD,IV,False,111,115,76,6,34,36,75,238,119,63,3866020190
GOLD,IV,False,62,36,119,63,134,235,222,103,84,20,3865364352
GOLD,IV,False,76,80,236,25,122,20,54,222,126,875,3863460972
GOLD,IV,False,234,412,517,6,222,75,119,99,77,53,3863376712
GOLD,IV,False,75,24,10,18,63,36,164,74,50,29,3861526926
GOLD,IV,False,54,89,101,222,2,63,67,103,82,120,3860712239
GOLD,IV,True,106,67,61,516,122,55,48,75,63,222,3860636351
GOLD,IV,False,18,122,161,11,222,254,63,164,119,99,3860469088
GOLD,IV,False,145,89,16,234,79,154,133,31,22,99,3855645456
GOLD,IV,False,39,19,875,235,82,11,89,236,99,41,3847536359
GOLD,IV,True,35,101,145,89,92,157,36,112,67,25,3847173989
GOLD,IV,True,35,145,75,141,134,222,111,17,147,203,3832137621
GOLD,IV,False,145,25,4,82,141,120,83,51,63,350,3832102391
GOLD,IV,False,114,777,53,9,145,17,25,28,412,119,3829219163
GOLD,IV,True,25,141,18,17,63,202,234,59,150,429,3829204696
GOLD,IV,False,112,164,51,254,412,17,99,234,67,432,3829200070
GOLD,IV,True,516,222,57,245,777,32,96,122,25,29,3827568663
GOLD,IV,True,122,25,235,77,51,420,111,15,90,104,3827541555
GOLD,IV,True,4,35,23,526,81,111,145,61,58,141,3827148940
GOLD,IV,False,98,67,63,32,238,36,10,3,18,90,3823286460
GOLD,IV,False,145,147,6,50,427,77,523,31,26,517,3821915197
GOLD,IV,True,145,63,412,86,120,92,79,222,38,99,3821838851
GOLD,IV,False,238,222,427,114,89,27,412,11,145,103,3821531870
GOLD,IV,False,777,875,236,147,38,55,59,122,80,119,3820373123
GOLD,IV,True,555,106,222,89,9,72,157,81,119,25,3818762946
GOLD,IV,True,22,412,17,90,141,126,25,120,145,53,3818733647
GOLD,IV,False,518,121,4,122,74,117,25,86,99,236,3816664056
GOLD,IV,False,104,63,33,81,25,23,19,105,18,99,3816498726
GOLD,IV,False,57,81,17,90,421,21,3,120,555,78,3815367621
GOLD,IV,False,234,5,111,51,48,90,81,75,412,2,3814997617
GOLD,IV,True,104,55,523,39,147,79,234,157,119,117,3809541907
GOLD,IV,True,60,222,147,234,41,77,67,25,74,114,3809438080
GOLD,IV,False,105,41,11,25,110,777,82,141,236,147,3809227798
GOLD,IV,True,54,67,142,111,114,58,147,157,18,19,3808902680
GOLD,IV,True,67,25,10,105,234,35,23,222,44,99,3808883779
GOLD,IV,True,236,25,223,55,36,222,117,80,154,240,3808880904
GOLD,IV,True,69,236,25,58,19,12,51,245,238,31,3808756701
GOLD,IV,True,427,105,67,875,39,80,119,147,234,72,3808782307
GOLD,IV,True,98,56,147,99,21,117,516,121,90,236,3808672761
GOLD,IV,True,12,114,35,4,236,1,9,518,164,110,3808303765
GOLD,IV,False,72,238,119,117,12,236,147,39,45,154,3807420229
GOLD,IV,False,56,875,157,86,145,24,99,67,103,150,3807357167
GOLD,IV,True,114,119,147,32,55,131,17,11,145,99,3807257940
GOLD,IV,True,33,34,236,147,122,234,31,238,25,202,3807213128
GOLD,IV,False,45,77,54,53,81,5,17,236,25,777,3806133319
GOLD,IV,False,77,103,145,89,58,35,161,18,98,122,3803222304
GOLD,IV,False,111,67,62,234,131,57,268,145,26,23,3799302775
GOLD,IV,True,101,235,98,104,16,142,67,25,75,121,3794202414
GOLD,IV,False,119,25,777,79,245,31,77,235,3,64,3794115985
GOLD,IV,False,555,105,22,202,121,67,77,238,115,86,3793853491
GOLD,IV,True,54,32,8,22,235,63,420,1,15,77,3792167998
GOLD,IV,False,58,104,555,67,28,240,60,1,22,111,3792125337
GOLD,IV,False,64,80,555,22,516,254,67,111,777,58,3791707841
GOLD,IV,False,234,112,51,53,24,427,122,99,30,350,3791706739
GOLD,IV,False,77,516,8,202,267,427,105,107,555,119,3791723126
GOLD,IV,False,39,121,81,50,91,119,12,421,41,517,3791729918
GOLD,IV,False,122,163,245,235,202,119,32,147,136,420,3791628870
GOLD,IV,False,104,22,34,201,82,105,117,120,202,86,3791226703
GOLD,IV,True,86,103,33,51,111,36,18,25,67,157,3791147503
GOLD,IV,True,62,105,81,25,141,36,57,102,22,777,3791139806
GOLD,IV,False,105,25,29,75,141,38,77,518,99,22,3790305589
GOLD,IV,False,234,222,39,111,147,59,1,360,30,86,3790303499
GOLD,IV,True,20,145,53,875,246,55,77,222,78,111,3790226863
GOLD,IV,True,427,25,22,120,223,99,11,235,105,98,3790250868
GOLD,IV,False,92,104,105,117,67,113,34,555,22,6,3789824968
GOLD,IV,True,234,432,99,64,145,555,119,134,86,120,3789800725
GOLD,IV,False,420,147,2,37,81,67,134,120,8,235,3789687071
GOLD,IV,True,55,29,83,67,59,45,145,254,58,267,3789647564
GOLD,IV,False,526,67,33,777,236,8,141,555,22,31,3789101220
GOLD,IV,True,55,555,119,8,141,11,44,164,235,147,3789077214
GOLD,IV,True,10,15,112,141,29,77,17,67,90,238,3788892053
GOLD,IV,True,427,14,21,80,161,50,235,203,122,518,3894133938
GOLD,IV,False,24,99,202,161,113,25,80,111,131,22,3892712505
GOLD,IV,False,89,25,245,14,81,77,202,235,86,99,3891169100
GOLD,IV,True,86,157,67,63,48,99,777,18,62,64,3885504655
GOLD,IV,False,350,18,421,142,14,131,24,99,22,223,3878328492
GOLD,IV,True,99,63,51,154,234,161,25,150,235,106,3872948418
GOLD,IV,False,222,117,114,28,143,131,202,777,58,555,3872793047
GOLD,IV,False,92,350,202,25,28,90,67,53,120,54,3871670316
GOLD,IV,False,104,201,82,67,63,31,35,15,56,105,3867358203
GOLD,IV,False,75,120,101,67,25,55,161,50,106,122,3865986458
GOLD,IV,False,111,115,76,6,34,36,75,238,119,63,3866020190
GOLD,IV,False,62,36,119,63,134,235,222,103,84,20,3865364352
GOLD,IV,False,76,80,236,25,122,20,54,222,126,875,3863460972
GOLD,IV,False,234,412,517,6,222,75,119,99,77,53,3863376712
GOLD,IV,False,50,103,120,62,40,150,29,25,35,19,3863228032
GOLD,IV,True,69,2,202,92,25,245,16,81,83,32,3863165592
GOLD,IV,False,75,24,10,18,63,36,164,74,50,29,3861526926
GOLD,IV,False,54,89,101,222,2,63,67,103,82,120,3860712239
GOLD,IV,True,106,67,61,516,122,55,48,75,63,222,3860636351
GOLD,IV,False,18,122,161,11,222,254,63,164,119,99,3860469088
GOLD,IV,False,145,89,16,234,79,154,133,31,22,99,3855645456
GOLD,IV,False,99,29,15,875,64,25,203,427,75,51,3854448381
GOLD,IV,True,29,99,20,98,267,777,245,23,117,15,3851652678
