GOLD,IV,False,106,18,555,17,90,55,8,350,62,48,3881080358
GOLD,IV,False,412,145,136,62,68,86,432,81,34,141,3880905765
GOLD,IV,False,202,84,223,89,56,36,75,145,7,432,3880930049
GOLD,IV,True,20,202,80,516,89,39,35,110,120,64,3880846051
GOLD,IV,True,142,523,120,150,555,202,6,53,64,34,3880330955
GOLD,IV,False,1,82,63,120,15,887,75,234,145,143,3880283797
GOLD,IV,False,157,31,39,360,111,58,6,145,99,11,3880311358
GOLD,IV,False,60,412,202,54,420,117,25,238,517,29,3880207043
GOLD,IV,False,4,516,222,54,120,518,145,56,875,62,3877720930
GOLD,IV,False,11,147,8,67,22,25,17,420,81,267,3877613680
GOLD,IV,False,127,24,23,145,99,111,51,63,36,83,3877538588
GOLD,IV,False,25,5,51,61,83,59,103,202,114,63,3875269191
GOLD,IV,True,105,236,245,86,555,77,81,37,777,83,3875223907
GOLD,IV,True,202,350,777,150,163,30,50,92,4,24,3874138637
GOLD,IV,True,51,32,8,50,875,145,24,103,6,25,3874144422
GOLD,IV,False,35,57,51,887,223,67,555,31,238,245,3874110520
GOLD,IV,True,99,76,83,246,523,106,86,202,555,8,3874083090
GOLD,IV,True,8,83,63,222,104,15,28,91,887,147,3874017386
GOLD,IV,True,99,154,145,13,6,25,19,222,238,133,3871550176
GOLD,IV,False,107,25,80,145,54,222,58,133,267,234,3871463864
GOLD,IV,True,875,64,82,117,22,412,202,120,134,36,3871407246
GOLD,IV,True,222,101,28,39,555,235,26,8,82,48,3871440443
GOLD,IV,True,412,2,83,234,110,235,77,115,420,777,3871333959
GOLD,IV,True,235,420,143,777,82,222,34,223,60,147,3871255243
GOLD,IV,False,56,110,89,8,39,142,53,10,81,25,3871153387
GOLD,IV,True,22,8,39,235,113,83,112,141,145,53,3871049164
GOLD,IV,False,235,240,30,517,143,18,80,246,114,421,3865903546
GOLD,IV,True,11,6,145,82,16,141,245,202,25,86,3865818276
GOLD,IV,True,13,32,117,145,27,19,35,236,8,266,3865820800
GOLD,IV,True,105,523,420,99,5,86,51,91,266,117,3865694280
GOLD,IV,False,41,64,201,498,131,147,157,32,875,18,3865608852
GOLD,IV,False,150,526,161,21,876,117,18,157,8,59,3865594656
GOLD,IV,True,53,61,59,222,86,80,33,234,115,81,3865586775
GOLD,IV,False,122,53,62,33,84,23,45,35,51,99,3865522213
GOLD,IV,True,267,141,82,235,238,145,37,39,120,3,3865484433
GOLD,IV,True,150,161,50,80,234,106,145,84,13,117,3864815449
GOLD,IV,True,2,86,161,51,45,21,91,82,25,254,3864792740
GOLD,IV,True,222,876,16,58,3,427,55,412,236,875,3864728721
GOLD,IV,True,121,18,89,99,83,3,51,24,80,234,3864694630
GOLD,IV,True,11,51,555,150,69,9,26,157,360,117,3864691029
GOLD,IV,False,240,92,526,145,245,360,43,106,115,203,3864653910
GOLD,IV,True,15,45,82,234,89,99,18,103,41,5,3863348228
GOLD,IV,False,412,102,875,145,245,25,80,84,360,147,3863286805
GOLD,IV,False,412,106,103,15,35,61,67,5,143,31,3863258238
GOLD,IV,True,67,12,107,875,115,235,64,90,119,117,3863215063
GOLD,IV,False,58,51,254,4,350,32,81,43,45,99,3863201070
GOLD,IV,False,57,51,13,106,36,145,25,78,127,24,3863122432
GOLD,IV,False,4,126,99,222,19,83,51,5,161,25,3863093916
GOLD,IV,False,51,25,17,33,157,1,110,150,32,267,3863007102
GOLD,IV,False,235,98,234,9,267,18,17,82,11,143,3862983690
GOLD,IV,True,360,5,80,25,17,120,13,22,39,117,3861894030
GOLD,IV,False,497,498,107,103,106,235,83,56,105,15,3861850229
GOLD,IV,False,876,90,24,80,222,17,55,19,29,12,3861792951
GOLD,IV,True,12,67,9,238,164,360,150,89,28,1,3861759878
GOLD,IV,True,114,36,3,145,53,101,222,20,91,98,3861715176
GOLD,IV,True,29,77,26,84,41,11,18,131,35,164,3861646308
GOLD,IV,True,12,9,45,80,67,99,234,102,86,29,3861574346
GOLD,IV,True,236,421,133,235,38,76,25,202,161,98,3859622170
GOLD,IV,True,523,12,9,517,6,25,67,134,267,222,3859576502
GOLD,IV,False,526,141,86,360,12,120,235,18,4,150,3859498782
GOLD,IV,False,35,64,157,85,498,238,234,145,45,16,3859455878
GOLD,IV,False,202,35,143,145,234,9,62,235,103,64,3857162382
GOLD,IV,True,24,147,134,1,98,121,122,143,51,84,3857059258
GOLD,IV,False,10,38,234,412,145,236,18,20,143,86,3857083909
GOLD,IV,True,57,122,245,202,131,222,147,91,10,106,3857041306
GOLD,IV,False,161,875,145,80,77,18,412,103,83,120,3856896509
GOLD,IV,False,526,79,67,43,64,120,157,555,50,92,3856910272
GOLD,IV,True,89,19,133,222,105,51,61,92,36,526,3854599647
DIAMOND,II,True,875,27,147,360,235,15,14,103,350,254,3892920644
GOLD,III,False,3,110,99,86,154,81,83,35,105,875,3891683033
GOLD,III,True,62,40,154,21,131,145,90,101,420,121,3891548115
GOLD,III,False,777,14,89,498,76,64,101,39,15,164,3891572475
GOLD,III,False,6,11,110,154,887,202,141,89,83,54,3891467997
GOLD,III,False,202,350,8,91,64,80,22,89,141,17,3890297298
GOLD,III,True,143,150,11,8,110,876,39,235,67,516,3889899439
GOLD,III,False,777,14,44,57,131,157,235,145,114,25,3889910492
GOLD,III,False,38,141,29,235,86,75,106,360,44,517,3889785517
GOLD,III,False,44,6,887,11,145,84,19,57,122,21,3889768933
GOLD,III,True,106,157,80,24,202,412,10,55,104,360,3887412725
GOLD,III,False,82,29,350,777,64,150,11,86,37,22,3887355991
GOLD,III,False,412,29,32,157,59,517,131,266,223,350,3887309720
GOLD,III,True,67,60,105,86,201,31,202,103,412,234,3885854491
GOLD,III,True,105,5,122,81,57,35,126,99,202,50,3885577909
GOLD,III,False,157,145,235,234,887,875,67,64,25,101,3885458449
GOLD,III,True,32,235,360,41,517,75,35,145,25,131,3885437177
GOLD,III,False,61,3,15,131,126,99,17,777,11,51,3885329172
GOLD,III,True,40,202,238,9,62,523,25,8,147,266,3884207165
GOLD,III,False,63,68,80,202,86,3,235,516,55,113,3884184236
GOLD,III,False,202,518,33,106,99,86,3,119,34,777,3884158176
GOLD,III,False,18,887,25,86,4,150,67,11,90,16,3884154359
GOLD,III,True,31,518,202,90,432,60,420,157,147,222,3883849659
GOLD,III,False,235,40,246,20,266,101,887,145,238,11,3883828963
GOLD,III,True,360,38,350,875,25,22,86,106,45,111,3882855263
GOLD,III,False,33,45,50,240,15,81,234,101,25,887,3882813469
GOLD,III,True,526,18,120,10,131,147,202,9,41,45,3882790494
GOLD,III,True,526,360,98,56,238,517,111,202,39,60,3882733651
GOLD,III,False,56,11,122,498,63,24,235,142,202,33,3882667567
GOLD,III,True,3,222,147,107,83,427,126,51,14,40,3881278921
DIAMOND,II,True,875,27,147,360,235,15,14,103,350,254,3892920644
GOLD,III,False,498,5,43,141,82,56,57,91,28,18,3890416760
GOLD,III,False,110,141,84,202,14,102,157,25,101,67,3890422730
GOLD,III,False,36,101,16,96,122,18,420,25,34,111,3890349622
GOLD,III,False,412,67,72,246,164,17,82,234,89,51,3887406432
GOLD,III,False,77,119,111,887,101,6,121,143,161,110,3884173893
GOLD,III,True,145,60,235,887,61,34,203,23,15,412,3884121245
GOLD,III,True,412,360,234,34,39,240,2,81,111,103,3884044938
GOLD,III,True,887,82,145,875,104,126,246,202,111,120,3884007901
GOLD,III,True,235,222,126,234,101,41,8,120,145,111,3881813446
GOLD,III,False,64,234,223,15,235,141,111,35,222,58,3881797647
GOLD,III,True,126,145,143,101,28,42,25,555,75,67,3870258299
GOLD,III,True,40,104,145,154,3,82,36,22,64,412,3869920889
GOLD,III,True,36,235,84,114,110,202,412,77,101,86,3864997646
GOLD,III,True,222,24,254,238,111,58,10,39,121,81,3865041186
GOLD,III,False,22,111,34,420,234,777,25,64,99,15,3863004937
GOLD,III,False,35,120,101,29,86,81,23,56,111,157,3862972047
GOLD,III,False,555,82,19,145,412,234,34,266,29,143,3860831148
GOLD,III,True,13,236,50,234,82,122,777,20,67,555,3860776586
GOLD,III,True,115,412,202,106,11,267,236,59,101,84,3860046069
GOLD,III,True,18,43,11,98,101,161,25,120,81,39,3859107755
GOLD,III,False,497,12,121,202,58,222,62,101,19,40,3858846801
GOLD,III,False,9,777,145,79,25,141,82,83,222,117,3855940736
GOLD,III,True,34,2,150,412,202,9,22,112,16,58,3855880662
GOLD,III,False,143,145,113,517,875,92,101,89,51,60,3855856472
GOLD,III,True,555,9,14,119,131,254,101,114,202,53,3849476806
GOLD,III,False,34,126,48,412,202,99,53,67,86,106,3835729687
GOLD,III,False,57,876,235,12,98,143,18,74,19,101,3835278563
GOLD,III,True,82,33,67,114,235,11,115,99,266,202,3835294448
GOLD,III,True,51,35,85,34,50,203,143,81,99,133,3832323072
GOLD,III,True,67,12,34,203,82,102,53,31,141,222,3831640375
GOLD,III,False,50,54,24,777,110,82,39,25,20,30,3825178430
GOLD,III,True,26,8,126,101,133,147,51,39,876,75,3822060146
GOLD,III,True,81,43,245,157,420,101,21,2,350,48,3822007255
GOLD,III,False,117,236,17,105,2,82,6,876,67,350,3821264013
GOLD,III,False,412,101,150,120,222,202,350,420,104,103,3820606309
GOLD,III,False,145,99,121,238,54,131,50,101,75,64,3820612340
GOLD,III,False,235,236,141,13,240,67,81,350,234,82,3812666897
GOLD,III,False,1,51,6,56,526,78,101,22,555,31,3812663407
GOLD,III,False,53,222,777,11,150,67,267,80,234,82,3812559583
GOLD,III,True,101,29,106,120,75,412,421,246,13,202,3812560480
GOLD,III,True,20,86,777,350,235,78,82,12,157,420,3811076366
GOLD,III,False,6,50,51,876,101,777,203,117,145,122,3810998021
GOLD,III,True,235,50,33,39,82,777,555,79,145,150,3809344569
GOLD,III,False,38,80,235,876,432,202,82,50,86,141,3809276495
GOLD,III,True,36,22,101,17,412,145,18,23,50,64,3809064327
GOLD,III,False,517,777,141,81,99,223,101,33,412,145,3808924098
GOLD,III,False,145,234,82,89,86,8,201,106,81,28,3800883317
GOLD,III,True,50,121,67,202,497,78,82,31,81,111,3800872247
GOLD,III,True,4,15,31,254,53,234,101,99,81,62,3800796849
GOLD,III,False,55,29,22,36,92,8,99,51,82,107,3799948996
GOLD,III,True,202,101,99,72,6,51,33,147,266,37,3799898107
GOLD,III,False,254,22,53,82,147,106,161,4,202,121,3799894617
GOLD,III,False,89,245,202,82,51,28,35,75,3,21,3799096018
GOLD,III,False,81,40,82,33,4,23,50,526,22,164,3799061233
GOLD,III,True,101,24,145,117,102,92,121,34,111,51,3799013251
GOLD,III,False,555,234,161,75,29,360,526,86,60,238,3798643455
GOLD,III,False,62,18,107,99,63,17,72,235,26,101,3798631798
GOLD,III,False,21,111,82,122,56,420,36,432,15,4,3797224758
GOLD,III,False,22,98,102,235,101,11,55,81,53,62,3797193706
GOLD,III,False,55,235,516,16,234,101,222,104,58,12,3797172490
GOLD,III,True,17,82,236,432,56,518,32,89,202,106,3797109599
GOLD,III,True,120,98,67,25,82,236,77,7,16,875,3797117327
GOLD,III,False,235,64,412,143,150,234,157,222,111,101,3797064555
GOLD,III,True,145,80,266,63,105,876,82,498,516,497,3796904484
GOLD,III,False,147,29,58,266,120,876,101,98,350,81,3796865322
GOLD,III,True,29,234,82,16,150,89,876,21,62,143,3796778751
GOLD,III,True,63,234,157,22,106,222,20,50,62,101,3796477142
GOLD,III,True,141,111,27,15,777,82,62,120,29,53,3796426471
GOLD,III,False,61,21,107,23,50,59,99,145,24,101,3795838054
GOLD,III,True,64,101,202,82,875,103,37,24,236,77,3795856047
GOLD,III,True,11,101,202,114,103,876,150,222,147,82,3795863849
GOLD,III,True,11,235,22,42,82,222,114,101,5,25,3795756907
GOLD,III,True,23,51,99,82,5,876,50,777,114,81,3795801238
GOLD,III,True,98,115,2,21,12,43,497,104,101,498,3795727512
GOLD,III,True,202,76,92,147,82,98,105,111,56,51,3795105000
GOLD,III,False,518,12,18,56,234,15,555,101,6,5,3794904875
GOLD,III,True,55,50,150,99,106,122,48,57,22,518,3892100987
GOLD,III,True,222,412,131,875,77,39,67,57,106,420,3891956265
GOLD,III,False,51,22,58,517,64,75,61,57,222,32,3891953658
GOLD,III,True,104,114,245,145,497,31,57,51,42,56,3890514024
GOLD,III,False,350,106,84,145,133,86,15,57,28,157,3890491129
GOLD,III,False,498,5,43,141,82,56,57,91,28,18,3890416760
GOLD,III,False,235,76,31,67,157,427,57,84,51,106,3890431818
GOLD,III,False,202,57,76,55,777,222,28,412,238,58,3890387263
GOLD,III,True,57,56,51,103,39,131,202,516,121,518,3890382551
GOLD,III,False,50,236,25,51,31,86,245,57,120,29,3890315920
GOLD,III,False,117,92,91,145,77,57,54,64,103,18,3890213342
GOLD,III,True,60,875,103,236,57,67,14,117,234,4,3888912991
GOLD,III,False,57,33,6,157,18,14,62,238,236,16,3888719872
GOLD,III,True,202,105,122,235,19,91,62,57,20,145,3888609837
GOLD,III,False,235,99,81,104,68,98,21,57,19,110,3888470631
GOLD,III,True,119,157,3,350,82,77,22,238,15,57,3888410516
GOLD,III,True,64,50,526,429,54,24,13,57,427,145,3888350006
GOLD,III,False,234,29,55,61,121,86,141,57,145,98,3887667458
GOLD,III,True,69,92,67,131,53,89,25,33,57,115,3887595759
GOLD,III,False,8,86,145,143,106,19,34,51,57,6,3883083904
GOLD,III,False,55,57,10,18,33,266,238,15,28,117,3883029623
GOLD,III,False,56,34,122,222,99,57,35,236,55,92,3882969081
GOLD,III,True,36,157,82,267,56,57,18,68,238,92,3883024178
GOLD,III,False,875,54,119,121,17,67,57,234,98,99,3881949816
GOLD,III,False,85,238,145,120,526,57,222,150,36,55,3881906634
GOLD,III,False,103,67,147,254,86,57,223,99,222,120,3879463100
GOLD,III,False,84,37,122,22,32,11,83,57,145,55,3879449967
GOLD,III,True,43,876,523,74,6,57,234,517,67,154,3879416348
GOLD,III,False,57,223,161,106,119,67,82,117,45,120,3879352053
GOLD,III,False,99,236,34,75,121,57,222,887,39,141,3879319080
GOLD,III,True,57,24,157,36,21,15,8,254,12,875,3879294586
GOLD,III,True,25,516,51,34,267,77,57,236,110,36,3879281061
GOLD,III,True,57,134,75,67,120,1,29,62,350,48,3879241504
GOLD,III,False,202,57,75,7,5,157,86,131,145,89,3875651569
GOLD,III,False,105,111,119,23,121,106,26,238,8,498,3875637042
GOLD,III,True,50,84,36,96,91,57,222,68,86,157,3875604690
GOLD,III,False,267,120,27,1,222,101,84,57,145,36,3875611920
GOLD,III,False,57,86,202,234,112,31,82,6,18,238,3875570041
GOLD,III,False,517,27,22,28,16,111,154,67,9,7,3875557302
GOLD,III,True,154,157,58,67,57,54,412,145,777,5,3875504933
GOLD,III,True,24,121,360,131,57,120,122,518,53,81,3875469693
GOLD,III,True,412,56,106,202,112,157,876,41,51,57,3875465061
GOLD,III,True,84,23,121,101,81,876,99,29,80,57,3873216792
GOLD,III,False,84,57,81,120,24,360,12,75,10,32,3873223071
GOLD,III,True,887,222,164,427,117,57,56,34,51,517,3873191555
GOLD,III,True,64,57,150,145,34,238,40,17,51,19,3871814603
GOLD,III,True,80,15,154,57,92,17,51,777,25,36,3871801808
GOLD,III,True,164,81,45,25,498,75,222,111,105,77,3871739581
GOLD,III,False,84,15,57,131,875,412,51,82,238,245,3871740102
GOLD,III,True,555,79,145,86,777,110,57,17,105,131,3871694119
GOLD,III,True,119,86,11,1,57,39,26,84,236,234,3867468202
GOLD,III,False,234,91,54,89,145,111,56,74,23,15,3867464795
GOLD,III,False,234,23,145,57,157,25,86,112,35,22,3866163990
GOLD,III,True,57,79,18,19,157,27,64,7,222,26,3866131677
GOLD,III,True,222,64,75,43,127,62,112,236,32,57,3866179981
GOLD,III,False,102,31,12,84,110,57,56,81,266,61,3863669554
GOLD,III,False,67,90,91,75,48,98,57,121,34,119,3863637466
GOLD,III,True,245,48,11,57,202,246,29,203,83,143,3863625789
GOLD,III,True,57,55,240,72,235,141,555,92,13,498,3863641866
GOLD,III,True,31,25,518,22,104,875,40,36,245,236,3862398047
GOLD,III,True,57,141,78,238,81,34,24,147,22,75,3862373404
GOLD,III,False,57,145,35,105,80,202,143,234,133,7,3862300287
GOLD,III,False,67,39,555,131,78,222,111,5,92,112,3862293658
GOLD,III,False,25,67,245,4,83,36,143,236,114,234,3862241821
GOLD,III,True,875,57,9,222,1,145,432,122,60,45,3862204953
GOLD,III,True,222,157,64,103,27,80,57,18,150,121,3862189904
GOLD,III,True,99,18,54,517,121,91,57,86,141,81,3861095441
GOLD,III,True,81,105,57,86,33,777,63,202,13,141,3861062915
GOLD,III,False,421,81,57,67,268,103,51,56,17,143,3860968811
GOLD,III,True,145,57,141,64,84,122,20,246,37,360,3861011518
GOLD,III,True,9,122,145,57,103,245,246,22,83,40,3860659156
GOLD,III,False,157,111,107,236,19,18,83,35,61,235,3858459449
GOLD,III,False,54,114,22,28,238,51,246,86,203,26,3858476285
GOLD,III,False,79,74,104,41,145,222,36,25,8,21,3858426409
GOLD,III,True,81,34,6,26,56,777,75,57,141,518,3858424499
GOLD,III,True,1,145,62,24,111,90,64,29,555,80,3858422206
GOLD,III,True,20,103,43,57,51,35,17,81,99,34,3855987013
GOLD,III,False,53,51,516,99,24,89,110,876,13,157,3855954837
GOLD,III,True,89,58,360,157,79,82,238,60,57,18,3856010669
GOLD,III,False,164,99,101,4,56,57,420,120,131,81,3855896139
GOLD,III,True,24,21,89,60,7,150,56,25,38,235,3855900092
GOLD,III,True,111,360,14,35,157,235,98,22,236,56,3855806449
GOLD,III,True,104,412,18,55,54,91,39,23,523,25,3855833086
GOLD,III,True,127,104,41,81,117,126,11,50,45,63,3855798546
GOLD,III,True,74,67,222,79,246,120,236,25,122,90,3855764744
GOLD,III,False,145,412,18,20,31,236,111,157,120,75,3855687705
GOLD,III,True,33,75,63,67,112,517,121,92,117,18,3854816527
GOLD,III,False,81,35,412,84,67,7,18,19,114,25,3854781615
GOLD,III,False,350,15,254,54,101,61,78,145,89,13,3854726690
